StartDate,EndDate,Duration__in_seconds_,RecordedDate,Q1.1,Q1.2,Q1.3,Q346,Q346_4_TEXT,Q348,Q352_1,Q352_2,Q352_3,Q352_4,Q354_1,Q354_2,Q354_3,Q354_4,Q354_5,Q356_1,Q356_2,Q356_3,Q358_1,Q358_2,Q358_3,Q358_4,Q360_1,Q360_2,Q360_3,Q360_4,Q362_1,Q362_2,Q362_3,Q362_4,Q364_1,Q364_2,Q364_3,Q364_4,Q366_1,Q366_2,Q366_3,Q366_4,Q366_5,Q366_6,Q366_7,Q366_8,Q366_9,Q366_10,Q366_11,Q366_12,Q368_1,Q368_2,Q368_3,Q368_4,Q368_5,Q368_6,Q368_7,Q368_8,Q368_9,Q368_10,Q368_11,Q368_12,Q370_1,Q370_2,Q370_3,Q370_4,Q370_5,Q370_6,Q370_7,Q370_8,Q370_9,Q370_10,Q370_11,Q370_12,Q372_1,Q372_2,Q372_3,Q372_4,Q372_5,Q372_6,Q372_7,Q372_8,Q372_9,Q372_10,Q372_11,Q372_12,Q372_13,Q372_14,Q372_15,Q372_16,Q372_17,Q372_18,Q372_19,Q372_20,Q372_21,Q372_22,Q372_23,Q372_24,Q372_25,Q372_26,Q372_27,Q372_28,Q372_29,Q372_30,Q372_31,Q372_32,Q372_33,Q372_34,Q372_35,Q372_36,Q372_37,Q372_38,Q372_39,Q372_40
10/17/17 1:01,10/17/17 1:19,1087.00,10/17/17 1:19,20,2,5,1,,5,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,4,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,1,1,3,2,1,2,2,1,1,1,1,1,1,6,3,2,2,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,2,3,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/17/17 11:48,10/17/17 12:28,2383.00,10/17/17 12:28,18,2,5,1,,3,3,5,3,3,1,3,1,4,5,5,5,5,5,5,4,4,2,5,5,5,3,1,1,1,3,4,4,4,3,3,1,2,2,2,6,1,6,1,1,2,2,1,1,1,2,3,1,1,3,4,2,3,3,1,1,3,3,2,1,2,2,2,2,2,1,1,1,4,1,4,3,3,1,1,2,3,1,4,2,2,3,1,1,1,3,4,2,2,4,1,1,2,2,1,3,1,4,3,3,1,2,2,2,4
10/17/17 15:04,10/17/17 15:39,2105.00,10/17/17 15:39,19,2,5,1,,4,2,2,2,2,2,2,1,2,1,3,2,2,4,3,3,2,3,4,4,2,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,4,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/17/17 17:14,10/17/17 17:39,1500.00,10/17/17 17:39,21,1,5,2,,6,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,4,1,1,1,2,1,3,1,3,2,1,4,1,4,1,1,2,1,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1
10/17/17 20:04,10/17/17 20:41,2188.00,10/17/17 20:41,19,1,6,2,,4,2,1,3,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,6,2,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,4,1,2,1,2,2,4,1,2,1,2,1,2,2,1,3,2,4,1,1,3,1,1,1,1,1,2,1,1,1,2,4,2,2,1,2,1,1,1
10/18/17 11:39,10/18/17 11:51,714.00,10/18/17 11:51,20,2,5,1,,5,1,1,1,1,4,1,1,1,3,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
10/18/17 13:09,10/18/17 13:33,1425.00,10/18/17 13:33,21,1,5,2,,6,4,4,4,4,4,3,3,4,4,3,2,4,4,3,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,2,1,1,2,3,1,1,2,2,1,1,3,1,1,1,3,1,2,3,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1
10/17/17 14:36,10/18/17 14:24,85727.00,10/18/17 14:24,18,2,5,1,,3,3,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,1,1,1,3,1,3,1,2,1,2,3,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
10/18/17 14:46,10/18/17 14:59,783.00,10/18/17 14:59,18,2,5,1,,3,2,2,2,2,1,2,1,1,3,5,5,5,5,5,5,5,5,3,1,1,5,1,1,1,5,1,1,1,2,3,2,6,4,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,1,4,4,1,1,1,2,2,2,2,2,4,1,3,1,2,4,1,1,1,1,1,4,1,1,1,1,2,3,1,1,1,1,2,1
10/18/17 15:36,10/18/17 15:56,1222.00,10/18/17 15:56,19,2,5,1,,4,5,5,5,5,5,4,1,2,1,3,4,3,3,2,1,1,1,1,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,3,3,3,2,3,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,1,2,1,2,3,1,1,3,1,3,2,4,2,1,3,1,4,1,4,4,1,2,3,1,2,1,1,1,1,2,2,1,4,2,2,1,2,1
10/18/17 16:21,10/18/17 16:46,1534.00,10/18/17 16:46,20,1,5,2,,5,3,3,5,5,4,2,2,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1
10/18/17 16:16,10/18/17 17:54,5919.00,10/18/17 17:55,18,2,5,1,,3,5,5,5,5,4,2,2,1,2,4,4,4,5,5,3,2,4,3,5,3,5,5,5,5,5,3,3,3,3,1,1,1,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,1,4,2,3,2,3,1,4,1,2,4,2,2,2,2,3,2,4,2,3,1,1,1,2,3,1,3,1,3,4,1,1,1,1,1,1
10/18/17 18:33,10/18/17 18:49,918.00,10/18/17 18:49,18,2,6,1,,3,3,3,3,3,3,3,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,2,1,1,4,4,3,3,3,3,4,2,2,1,1,1,3,4,3,3,2,3,4,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/18/17 21:01,10/18/17 21:41,2371.00,10/18/17 21:41,18,2,5,1,,3,5,5,5,5,3,2,2,4,4,4,3,2,3,2,2,2,2,1,5,2,2,3,3,3,2,1,2,2,6,6,1,1,1,1,1,1,1,1,1,6,1,2,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,4,1,2,1,3,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
10/19/17 11:18,10/19/17 11:33,893.00,10/19/17 11:33,20,1,2,2,,5,2,2,3,3,3,1,1,3,1,4,4,4,1,1,2,1,2,1,1,1,2,3,3,3,2,3,3,3,3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1
10/19/17 12:11,10/19/17 12:41,1791.00,10/19/17 12:41,21,2,5,1,,6,3,3,5,5,3,5,4,4,3,4,2,5,3,2,1,1,1,3,4,1,1,1,1,1,1,3,3,2,4,2,1,2,3,1,1,1,1,1,1,1,3,2,2,4,3,3,4,3,3,3,3,3,3,3,2,4,3,3,4,3,3,3,3,3,2,4,1,2,3,3,3,4,2,4,2,3,3,3,2,2,3,1,1,1,3,3,3,1,1,1,1,3,3,1,2,1,3,4,3,1,3,3,2,1
10/19/17 13:13,10/19/17 13:45,1907.00,10/19/17 13:45,19,1,5,2,,4,2,2,2,2,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/19/17 0:32,10/19/17 14:01,48539.00,10/19/17 14:01,19,2,6,1,,4,4,4,4,4,3,2,1,2,1,4,4,3,3,3,2,1,4,1,1,1,4,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,2,3,1,3,2,2,1,2,1,2,2,2,1,2,4,1,1,4,2,3,3,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2
10/19/17 14:28,10/19/17 14:57,1747.00,10/19/17 14:57,19,2,5,1,,4,4,4,4,4,5,4,2,3,4,3,3,2,3,2,1,1,2,1,3,2,1,1,1,1,1,1,1,2,2,2,2,6,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,3,4,2,2,2,4,3,3,1,2,3,3,2,2,2,1,3,2,2,4,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1
10/19/17 15:04,10/19/17 15:29,1495.00,10/19/17 15:29,19,2,5,1,,4,3,3,3,3,2,1,2,1,3,3,3,4,3,3,2,1,3,1,3,1,3,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,3,2,3,1,1,1,1,1,1,3,3,1,3,3,3,3,3,2,1,1,3,3,4,2,3,1,3,3,2,4,2,3,2,3,2,1,4,2,2,1,2,1,3,1,1,2,1,2,2,2,1,2,3,2,1
10/19/17 16:12,10/19/17 16:30,1091.00,10/19/17 16:30,19,1,6,2,,4,4,4,5,5,4,4,4,4,4,3,3,2,2,3,1,1,2,1,3,1,2,3,3,3,2,2,2,2,2,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,3,2,4,2,3,1,1,4,2,2,4,4,4,1,1,4,1,1,4,1,4,3,1,2,4,1,1,4,4,2,2,3,2,4
10/19/17 18:27,10/19/17 19:03,2163.00,10/19/17 19:03,18,1,5,2,,3,1,1,3,3,3,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,1,3,4,3,1,4,1,4,2,1,4,4,2,1,1,3,1,2,2,1,1,2,1,1,1,1,2,2,4,3,2,1,1,1
10/20/17 15:04,10/20/17 15:37,1978.00,10/20/17 15:37,18,2,5,1,,3,3,5,4,3,5,1,5,5,5,2,3,1,3,3,2,2,3,1,4,1,1,1,1,1,1,1,1,1,3,3,4,1,3,2,1,1,2,1,1,1,4,2,2,4,3,1,4,3,1,4,2,1,4,1,2,3,1,2,4,4,2,4,1,1,2,3,3,2,3,4,4,1,2,3,2,4,1,4,4,1,2,1,3,3,3,4,3,2,1,1,1,2,3,1,1,1,4,3,1,1,3,1,1,3
10/20/17 15:13,10/20/17 15:55,2511.00,10/20/17 15:55,19,1,1,2,,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,4,1,4,4,4,1,1,1,1,2,2,1,2,2,3,3,3,2,3,2,3,4,4,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,2,3,3,2,2,1,1,3,1,2,1,2,1,1,2,1,1,2,2,2,3,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2
10/20/17 21:58,10/20/17 22:43,2727.00,10/20/17 22:43,19,2,2,1,,4,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,3,3,4,4,2,3,3,3,2,1,3,3,2,3,3,4,3,3,4,4,3,3,4,4,2,4,1,1,1,3,1,3,1,2,1,3,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1
10/21/17 16:05,10/21/17 16:22,979.00,10/21/17 16:22,18,2,5,1,,3,3,4,3,3,2,2,3,2,2,2,3,2,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,3,2,2,1,3,3,3,2,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1
10/21/17 19:10,10/21/17 19:17,426.00,10/21/17 19:17,18,2,5,1,,3,3,3,3,3,3,2,2,3,2,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/21/17 19:29,10/21/17 19:55,1609.00,10/21/17 19:55,18,2,5,1,,3,5,3,5,5,5,5,5,1,2,5,5,5,5,5,5,5,3,1,1,1,4,1,1,1,4,1,1,1,5,1,2,1,1,1,6,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,4,1,2,1,2,2,1,1,4,4,2,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
10/22/17 0:29,10/22/17 0:44,906.00,10/22/17 0:44,18,1,2,2,,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1
10/22/17 0:30,10/22/17 1:00,1821.00,10/22/17 1:00,19,2,5,1,,4,3,3,3,3,3,1,1,2,2,2,2,2,3,3,2,2,2,1,1,#NULL!,2,1,#NULL!,#NULL!,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/22/17 12:47,10/22/17 13:05,1079.00,10/22/17 13:05,,1,5,2,,4,3,1,3,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,1,2,3,3,6,1,6,6,6,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,1,3,1,1,1,2,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/22/17 14:11,10/22/17 14:56,2749.00,10/22/17 14:56,18,2,3,1,,3,4,4,4,4,3,1,2,1,2,4,4,4,3,4,2,2,1,3,3,3,1,1,1,1,1,2,3,3,2,2,6,2,6,1,1,1,1,1,1,1,3,1,1,1,1,2,4,3,2,4,3,2,2,2,2,2,2,2,3,3,2,4,3,3,4,3,1,3,1,3,1,3,2,3,3,3,2,3,3,3,3,2,1,2,3,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2
10/22/17 16:08,10/22/17 16:33,1480.00,10/22/17 16:33,20,1,5,2,,5,2,2,1,4,2,4,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,2,1,2,2,1,3,2,1,1,4,2,3,1,1,1,4,1,2,1,2,1,2,1,1,2,2,1,1,1
10/22/17 14:49,10/22/17 16:55,7537.00,10/22/17 16:55,18,2,3,1,,3,2,2,2,2,2,1,3,4,2,2,3,2,3,2,1,1,1,4,5,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,1,2,1,1,3,3,2,1,1,1,2,1,3,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1
10/22/17 16:45,10/22/17 17:10,1516.00,10/22/17 17:10,18,2,5,1,,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/22/17 17:31,10/22/17 17:44,788.00,10/22/17 17:44,22,1,2,2,,7,3,2,2,3,2,3,2,3,4,3,2,2,2,3,3,2,3,2,2,3,2,2,3,2,2,2,4,3,6,3,6,2,6,6,3,2,2,3,6,2,2,2,3,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,3,2,3,2,3,3,2
10/22/17 17:03,10/22/17 17:54,3055.00,10/22/17 17:54,19,1,5,2,,4,2,2,3,3,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,2,1,1,2,2,3,2,1,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
10/22/17 17:58,10/22/17 18:30,1935.00,10/22/17 18:30,20,2,5,1,,5,3,3,3,3,3,1,2,1,2,2,3,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,2,4,1,1,3,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1
10/22/17 19:48,10/22/17 20:09,1291.00,10/22/17 20:09,19,2,5,1,,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,6,1,1,6,1,6,6,6,1,1,1,1,1,1,2,2,4,4,3,2,2,1,3,2,2,1,3,1,2,1,3,2,3,1,1,4,1,2,2,1,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
10/22/17 21:08,10/22/17 21:29,1244.00,10/22/17 21:29,18,2,5,1,,3,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/22/17 22:55,10/22/17 23:17,1353.00,10/22/17 23:17,18,2,5,1,,3,5,3,3,3,1,1,1,1,2,3,1,3,4,4,1,1,3,1,1,1,3,1,1,1,3,1,1,1,2,4,6,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,2,2,2,2,2,1,1,3,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1
10/23/17 9:51,10/23/17 10:09,1069.00,10/23/17 10:09,18,1,5,2,,3,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,4,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 11:53,10/23/17 12:13,1161.00,10/23/17 12:13,19,2,1,1,,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,4,3,3,2,1,1,2,2,3,2,2,6,2,2,2,2,2,1,1,1,1,1,1,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,2,1,1,2,1,3,2,2,1,1,1,2,1,3,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1
10/23/17 14:11,10/23/17 14:29,1088.00,10/23/17 14:29,18,2,2,1,,3,4,3,4,4,5,3,2,2,1,5,5,1,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,2,3,3,4,1,3,2,3,3,3,3,2,1,2,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/18/17 13:54,10/23/17 14:31,434206.00,10/23/17 14:31,18,2,5,1,,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,3,3,2,3,2,2,2,2,4,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 14:19,10/23/17 14:32,770.00,10/23/17 14:32,23,2,2,1,,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 14:10,10/23/17 14:33,1423.00,10/23/17 14:33,18,1,5,2,,3,2,2,2,2,2,1,1,1,1,3,3,3,3,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,2,1,2,1,4,1,2,3,3,2,1,2,1,1,1,1,4,2,2,2,1,1,1,2,#NULL!,1,4,2,2,1,3,2,1,1,2
10/23/17 14:24,10/23/17 14:52,1694.00,10/23/17 14:52,18,1,5,2,,3,4,4,2,5,5,4,1,2,2,4,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,1,1,1,1,1,3,2,2,3,1,1,1,1,1,1,1,1,4,2,1,4,1,1,1,2,1,1,1,1,1,4,1,2,1,1,1,1,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 14:40,10/23/17 15:03,1372.00,10/23/17 15:03,18,2,5,1,,3,1,1,1,1,2,3,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,2,2,2,1,6,6,1,1,1,3,1,3,3,3,3,4,3,2,3,2,2,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,2,2,2,3,3,3,1,2,4,2,4,3,2,2,1,3,4,2,2,3,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1
10/23/17 15:04,10/23/17 15:13,499.00,10/23/17 15:13,18,1,5,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 14:52,10/23/17 15:14,1307.00,10/23/17 15:14,19,1,6,2,,4,2,2,3,3,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,2,3,1,2,2,2,3,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,4,2,2,1,4,2,4,3,3,2,4,4,4,4,2,3,2,2,3,2,4,1,2,3,1,1,1,1,1,1,1,4,3,2,1,2,1,1,2
10/23/17 15:04,10/23/17 15:22,1082.00,10/23/17 15:22,21,1,5,2,,6,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
